Unmarked Attendance for days,数天无限制出勤,
Vacancies cannot be lower than the current openings,职位空缺不能低于目前的职位空缺,
Printed On,印上,
Please setup Employee Naming System in Human Resource > HR Settings,请在人力资源&gt;人力资源设置中设置员工命名系统,
Please setup numbering series for Attendance via Setup > Numbering Series,请通过“设置”&gt;“编号序列”为出勤设置编号序列,
Current Odometer Value should be greater than Last Odometer Value {0},当前里程表读数应大于上次里程表读数 {0},
No additional expenses has been added,没有增加额外的费用,
{0} already exists for employee {1} and period {2},员工{1}和期间{2}已存在{0},
Leaves Allocated,叶子分配,
Leave Without Pay does not match with approved {} records,带薪休假与批准的{}记录不匹配,
Income Tax Slab not set in Salary Structure Assignment: {0},未在薪金结构分配中设置所得税表：{0},
Income Tax Slab: {0} is disabled,所得税计划：{0}已禁用,
Income Tax Slab must be effective on or before Payroll Period Start Date: {0},所得税计划必须在薪资期限开始日期或之前生效：{0},
No leave record found for employee {0} on {1},在{1}上没有找到员工{0}的请假记录,
Set the default account for the {0} {1},设置{0} {1}的默认帐户,
(Half Day),（半天）,
Row #{0}: Cannot set amount or formula for Salary Component {1} with Variable Based On Taxable Salary,行＃{0}：无法为应税薪金变量设置薪金成分{1}的金额或公式,
Repay From Salary can be selected only for term loans,只能为定期贷款选择“从工资还款”,
HR-ADS-.YY.-.MM.-,HR-ADS-.YY .-。MM.-,
Appointment Date,约会日期,
Closing Notes,结束语,
Appointment Letter content,预约信内容,
HR-APR-.YY.-.MM.,HR-APR-.YY.-.MM。,
HR-ATT-.YYYY.-,HR-ATT-.YYYY.-,
Email Sent To,电子邮件发送至,
email,电子邮件,
HR-EAD-.YYYY.-,HR-EAD-.YYYY.-,
Employees HTML,HTML员工,
HR-EXP-.YYYY.-,HR-EXP-.YYYY.-,
More Details,更多细节,
"If checked, hides and disables Rounded Total field in Salary Slips",如果选中，则隐藏并禁用“工资单”中的“舍入总计”字段,
<b>Example:</b> SAL-{first_name}-{date_of_birth.year} <br>This will generate a password like SAL-Jane-1972,<b>示例：</b> SAL- {first_name}  -  {date_of_birth.year} <br>这将生成一个像SAL-Jane-1972的密码,
Role Allowed to Create Backdated Leave Application,允许创建回退休假申请的角色,
"If enabled, Tax Exemption Declaration will be considered for income tax calculation.",如果启用，免税声明将被考虑用于所得税计算。,
Income Tax Slab Other Charges,所得税表其他费用,
HR-LAL-.YYYY.-,HR-LAL-.YYYY.-,
Carry Forwarded Leaves,顺延假期,
HR-LAP-.YYYY.-,HR-LAP-.YYYY.-,
Leave Ledger Entry,留下Ledger Entry,
Transaction Name,交易名称,
Is Expired,已过期,
Maximum Carry Forwarded Leaves,最大携带转发叶,
Expire Carry Forwarded Leaves (Days),过期携带转发叶子（天）,
Calculated in days,以天计算,
HR-VLOG-.YYYY.-,HR-VLOG，.YYYY.-,
Loan Repayment Entry,贷款还款录入,
May,五月,
Payment Account is mandatory,付款帐户是必填项,
"If checked, the full amount will be deducted from taxable income before calculating income tax without any declaration or proof submission.",如果选中此复选框，则在计算所得税前将从所有应纳税所得额中扣除全部金额，而无需进行任何声明或提交证明。,
In Time,及时,
Out Time,时差,
HRA Exemption,HRA豁免,
HRA as per Salary Structure,根据薪资结构的HRA,
Validating Employee Attendance...,验证员工出勤情况...,
Submitting Salary Slips and creating Journal Entry...,提交工资单并创建日记帐分录...,
Consider Unmarked Attendance As,将未标记的出勤视为,
Fraction of Daily Salary for Half Day,半天的日薪分数,
Component Type,组件类型,
Provident Fund,公积金,
Additional Provident Fund,额外公积金,
Provident Fund Loan,公积金贷款,
Professional Tax,专业税收,
Is Income Tax Component,是所得税组成部分,
Component properties and references ,组件属性和参考,
Unmarked days,无标记的日子,
Absent Days,缺席天数,
Conditions and Formula variable and example,条件和公式变量以及示例,
Income Tax Component,所得税构成,
Income Tax Amount,所得税金额,
Unmarked Days,无标记的日子,
Feb,二月,
Mar,三月,
Apr,四月,
Aug,八月,
Sep,九月,
Oct,十月,
Nov,十一月,
Dec,十二月,
Professional Tax Deductions,专业税收减免,
Provident Fund Deductions,公积金扣除,
Recruitment Analytics,招聘分析,
Applicant name,申请人姓名,
Job Offer status,工作机会状态,
On Date,时间到了,
Account No,户口号码,
IFSC,IFSC,
MICR,MICR,
PF Account,PF账户,
PF Amount,PF金额,
Additional PF,附加PF,
PF Loan,PF贷款,
Duplicate Entry,双重输入,
Please select Employee first.,请首先选择员工。,
To Date should be greater than From Date,截止日期应大于起始日期,
Job Offer: {0} is already for Job Applicant: {1},职位空缺：{0}已提供给职位申请人：{1},
Only Shift Request with status 'Approved' and 'Rejected' can be submitted,只能提交状态为“已批准”和“已拒绝”的轮班请求,
Shift Assignment: {0} created for Employee: {1},轮班分配：为员工{1}创建的{0},
You can not request for your Default Shift: {0},您无法请求默认班次：{0},
Only Approvers can Approve this Request.,只有批准者可以批准此请求。,
Please set Payroll based on in Payroll settings,请根据薪资设置设置薪资,
Additional Salary: {0} already exist for Salary Component: {1} for period {2} and {3},对于 {2} 至 {3} 期间的薪资构成项 {1}，附加工资 {0} 已存在,
Payroll date can not be less than employee's joining date.,薪资日期不能少于员工的入职日期。,
From date can not be less than employee's joining date.,起始日期不能少于员工的加入日期。,
Payroll date can not be greater than employee's relieving date.,薪资日期不能大于员工的救济日期。,
Condition and formula,条件和公式,
Available Leaves,可用休假天数,
IFSC Code,IFSC代码,
Others,他人,
Total Allocated Leaves,合计已分配休假天数,
Used Leaves,已休假(天数),
PAN Number,PAN号码,
Expired Leaves,过期的叶子,
X Axis Field,X轴字段,
Yandex.Mail,Yandex.Mail,
Y Axis Fields,Y轴字段,
[Label]:[Field Type]/[Options]:[Width],[标签]：[字段类型] / [选项]：[宽],
[Urgent] Error while creating recurring %s for %s,[紧急]为％s创建循环％s时出错,
[Select],[选择],
_doctype,_doctype,
_report,_报表,
credit_note_amt,credit_note_amt,
debit_note_amt,debit_note_amt,
download-alt,download-alt,
e-Way Bill JSON can only be generated from Sales Invoice,e-Way Bill JSON只能从销售账单中生成,
eject,eject,
envelope,envelope,
eye-close,eye-close,
eye-open,eye-open,
facetime-video,facetime-video,
fairlogin,fairlogin,
film,film,
fire,fire,
flag,flag,
font,font,
fullscreen,fullscreen,
gift,gift,
glass,glass,
globe,globe,
hand-down,hand-down,
hand-left,hand-left,
hand-right,hand-right,
hand-up,hand-up,
hdd,hdd,
indent-left,indent-left,
indent-right,indent-right,
info-sign,info-sign,
john@doe.com,john@doe.com,
leaf,leaf,
list-alt,list-alt,
lowercase,lowercase,
magnet,magnet,
map-marker,map-marker,
minus-sign,minus-sign,
off,off,
ok,ok,
ok-circle,ok-circle,
ok-sign,ok-sign,
refresh_token,refresh_token,
screenshot,screenshot,
share-alt,share-alt,
signal,signal,
star-empty,star-empty,
step-backward,step-backward,
step-forward,step-forward,
"target = ""_blank""","target = ""_blank""",
th,th,
th-large,th-large,
th-list,th-list,
uidnext,uidnext,
user@example.com,user@example.com,
 for {0},{0},
Hi {0},{0},
{0} Google Contacts synced.,{0} Google通讯录同步。,
{0} appreciation points for {1} {2},{0} {1} {2}的升值点,
{0} appreciation point for {1} {2},{0} {1} {2}的点赞数,
{0} {1} to {2},{0} {1} 到 {2},
{0} {1} does not exist.,{0} {1}不存在。,
"{0} {1} does not exist, select a new target to merge",{0} {1}不存在，选择一个新的目标合并,
"{0} {1} cannot be ""{2}"". It should be one of ""{3}""",{0} {1}不能为“{2}”。只能是“{3}”其中一个,
{0} ({1}) cannot be greater than planned quanitity ({2}) in Production Order {3},{0} {1}不能大于生产订单{3}的计划数量({2}),
{0} {1} cannot be a leaf node as it has children,{0} {1}不能是一个叶节点，因为它有下级,
{0} {1} already exists,{0} {1}已经存在,
{0} {1} not found,{0} {1}未找到,
Assignment for {0} {1},{0} {1}的分派,
{0} {1}: Account {2} cannot be a Group,{0} {1}科目{2}不能是一个组,
{0} {1}: Submitted Record cannot be deleted.,{0} {1}：提交记录不能被删除。,
{0} is not a valid Email Address,{0} 不是有效的邮箱地址,
{0} from {1} to {2},{0} 从 {1} 变更为 {2},
{0} m,{0} 分,
{0}m,{0} 分,
